ID,馬名,性別,年齢,父,馬体重,オークション日,落札価格,落札時賞金,現在賞金,ROI,リンク,病歴,繁殖
1813,トレヴィーテ,牝,3,キンシャサノキセキ,426,2025-04-10,1530000,550000,0,-35.9,https://auction.keiba.rakuten.co.jp/item/13976,,
773,マイネルレクエルド,牡,3,ダノンバラード,468,2025-09-07,1530000,3470000,0,-226.8,https://auction.keiba.rakuten.co.jp/item/14920,跛行,
2586,アルバパテラ,牡,4,キタサンブラック,582,2026-02-15,1520000,660000,0,-43.4,https://auction.keiba.rakuten.co.jp/item/15673,関節炎 / 骨折,
211,フロウオブタイム,牝,3,シュヴァルグラン,446,2025-10-16,1520000,3800000,3800000,0.0,https://auction.keiba.rakuten.co.jp/item/15150,,
1634,ペイルブルードット,牡,3,ファインニードル,482,2025-03-06,1520000,720000,0,-47.4,https://auction.keiba.rakuten.co.jp/item/13792,,
1683,ダルジェント,セ,5,ルーラーシップ,428,2025-03-13,1520000,6506000,0,-428.0,https://auction.keiba.rakuten.co.jp/item/13843,,
850,バリアシオン,牝,3,サトノダイヤモンド,470,2025-09-18,1520000,1400000,0,-92.1,https://auction.keiba.rakuten.co.jp/item/14998,骨瘤,
94,シーザソング,牡,2,サートゥルナーリア,468,2025-11-20,1520000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/15336,,
731,カリータフェリス,牝,3,ゴールドシップ,418,2025-09-04,1520000,1400000,0,-92.1,https://auction.keiba.rakuten.co.jp/item/14878,裂傷 / 骨折,
532,トウカイディアマン,牝,3,サトノダイヤモンド,452,2025-08-14,1520000,0,2678000,176.2,https://auction.keiba.rakuten.co.jp/item/14670,,
2033,ティリアンパープルの23,牝,1,ビッグアーサー,485,2024-10-24,1520000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/13200,,
1215,アポストロフィー,牡,3,ダノンレジェンド,464,2025-06-26,1520000,4535000,0,-298.4,https://auction.keiba.rakuten.co.jp/item/14368,,
2245,エンゲルシュピール,牝,2,ロードカナロア,452,2024-11-28,15110000,1100000,0,-7.3,https://auction.keiba.rakuten.co.jp/item/13414,,
2137,アンテナラスト,牝,3,キズナ,474,2024-11-07,1510000,3714000,0,-246.0,https://auction.keiba.rakuten.co.jp/item/13305,,
2351,コスモバラタ,牡,5,ダノンバラード,476,2025-12-25,1510000,23701000,0,-1569.6,https://auction.keiba.rakuten.co.jp/item/15431,裂蹄,
1675,ドレイク,牡,3,マクマホン,444,2025-03-13,1510000,3520000,0,-233.1,https://auction.keiba.rakuten.co.jp/item/13835,,
2040,チークタイム,牝,3,キンシャサノキセキ,476,2024-10-24,1510000,7200000,0,-476.8,https://auction.keiba.rakuten.co.jp/item/13207,筋肉痛 / 骨瘤,
2535,アユツリー,牝,4,キズナ,431,2026-02-05,1510000,6000000,6000000,0.0,https://auction.keiba.rakuten.co.jp/item/15627,,
2563,ケイツークルサード,牡,3,アジアエクスプレス,522,2026-02-12,1510000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/15650,,
1638,ポジティブガール,牝,6,バトルプラン,462,2025-03-06,1510000,7400000,0,-490.1,https://auction.keiba.rakuten.co.jp/item/13796,疝痛 / 骨折,
2175,ルールシェーバー,牡,7,ストロングリターン,484,2024-11-14,1510000,22280000,0,-1475.5,https://auction.keiba.rakuten.co.jp/item/13343,さく癖,
1806,ジューンノールック,牝,3,リアルスティール,492,2025-04-10,1510000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/13969,脚部不安 / 骨瘤,
1341,パイアイヤー,牝,5,アジアエクスプレス,474,2025-07-17,1510000,14630000,0,-968.9,https://auction.keiba.rakuten.co.jp/item/14496,脚部不安 / 骨折,
1822,セイルオンセイラー,セ,6,ドレフォン,504,2025-04-10,15000000,67558000,0,-450.4,https://auction.keiba.rakuten.co.jp/item/13986,,
2570,ブルロッソ,牝,4,アドマイヤマーズ,437,2026-02-12,1500000,912000,0,-60.8,https://auction.keiba.rakuten.co.jp/item/15657,,
246,ヴァンガーズハート,セ,6,ハービンジャー,526,2025-12-25,1500000,26200000,0,-1746.7,https://auction.keiba.rakuten.co.jp/item/15397,,
791,ロベルタカリーナ,牝,3,ルヴァンスレーヴ,452,2025-09-11,1500000,550000,0,-36.7,https://auction.keiba.rakuten.co.jp/item/14938,さく癖,
2417,ショウナンラフィネ,牝,3,オルフェーヴル,416,2025-12-25,1500000,8310000,0,-554.0,https://auction.keiba.rakuten.co.jp/item/15516,,
1505,アンジュデュバン,牝,14,ハーツクライ,400,2025-01-23,150000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/13660,裂蹄,○
1398,フォールロワ,セ,5,ハーツクライ,460,2024-12-26,1490000,5965000,0,-400.3,https://auction.keiba.rakuten.co.jp/item/13553,,
2336,ヴェリタスポルタ,牡,2,シスキン,502,2025-12-25,1490000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/15417,,
1747,グランドフォレスト,牡,4,リアルインパクト,471,2025-03-27,1490000,1540000,0,-103.4,https://auction.keiba.rakuten.co.jp/item/13909,,
1288,グレアミラージュ,牡,8,ディープブリランテ,458,2025-07-10,1480000,15870000,0,-1072.3,https://auction.keiba.rakuten.co.jp/item/14442,鼻出血,
931,タガノポストマン,牡,3,ヤマカツエース,480,2025-05-08,1480000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/14079,,
787,メイショウハヤセ,牝,3,ロジャーバローズ,430,2025-09-11,1480000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/14934,屈腱炎,
319,サンナイアガラ,牝,3,アメリカンペイトリオット,475,2025-09-28,1480000,6700000,0,-452.7,https://auction.keiba.rakuten.co.jp/item/15062,,
1236,プリティパール,牝,3,ルーラーシップ,416,2025-07-03,1480000,560000,0,-37.8,https://auction.keiba.rakuten.co.jp/item/14389,,
630,エピックサイクル,牝,3,マインドユアビスケッツ,438,2025-08-21,1480000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/14772,,
2361,タキ,牡,4,ハーツクライ,439,2025-12-25,1480000,8500000,0,-574.3,https://auction.keiba.rakuten.co.jp/item/15447,,
1557,タッセル,牡,3,ディーマジェスティ,474,2025-02-13,1480000,1650000,0,-111.5,https://auction.keiba.rakuten.co.jp/item/13713,DDSP,
1982,ウィルマッチ,牝,2,スマートファルコン,430,2024-10-10,1470000,955000,0,-65.0,https://auction.keiba.rakuten.co.jp/item/13148,,
433,シックスレイヴンズ,牝,3,Raven's Pass,448,2025-07-31,1470000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/14569,,
1094,ダルドワーズ,牝,3,エピカリス,454,2025-06-05,1460000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/14245,,
308,ウインギャラン,牡,3,アメリカンペイトリオット,496,2025-09-25,1460000,2627000,0,-179.9,https://auction.keiba.rakuten.co.jp/item/15051,DDSP / 喘鳴症,
313,ファルコンソード,牡,6,スマートファルコン,498,2025-09-25,1460000,29010000,0,-1987.0,https://auction.keiba.rakuten.co.jp/item/15056,,
2271,ロコルルハーツ,牡,4,ハーツクライ,478,2024-12-05,1460000,4830000,0,-330.8,https://auction.keiba.rakuten.co.jp/item/13441,疝痛,
1204,ライジンシチー,牡,3,サンダースノー,498,2025-06-26,1460000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/14357,,
2387,フェアリーブルー,牝,3,リオンディーズ,484,2025-12-25,1460000,10500000,0,-719.2,https://auction.keiba.rakuten.co.jp/item/15481,,
422,ジャスマン,牡,3,ゴールドシップ,480,2025-07-27,1450000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/14558,,
629,ウインリブルマン,牡,7,エピファネイア,500,2025-08-21,1450000,76148000,0,-5251.6,https://auction.keiba.rakuten.co.jp/item/14770,ゆう癖,
1336,ルクスソレイユ,牡,4,オルフェーヴル,462,2025-07-17,1450000,2371000,0,-163.5,https://auction.keiba.rakuten.co.jp/item/14491,骨折,
131,ガストン,セ,6,シルバーステート,454,2025-10-23,1450000,13640000,0,-940.7,https://auction.keiba.rakuten.co.jp/item/15193,屈腱炎,
2254,マイショウチャン,牡,4,ディスクリートキャット,442,2024-11-28,1450000,19670000,0,-1356.6,https://auction.keiba.rakuten.co.jp/item/13423,,
1723,ピンクリボンの23,牝,2,カレンブラックヒル,415,2025-03-27,1450000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/13885,裂傷,
733,マジェスティルール,牡,3,ルーラーシップ,408,2025-09-04,1450000,1950000,0,-134.5,https://auction.keiba.rakuten.co.jp/item/14880,皮膚炎,
2433,コナブラック,牡,6,キタサンブラック,524,,1440000,46439000,0,-3224.9,https://auction.keiba.rakuten.co.jp/item/15075,骨折 / 骨片,
2608,ワナカ,牝,4,モーニン,445,2026-02-19,1440000,2860000,0,-198.6,https://auction.keiba.rakuten.co.jp/item/15696,,
1847,ヤルダバオト,牡,3,スクリーンヒーロー,430,2024-09-12,1440000,3330000,0,-231.3,https://auction.keiba.rakuten.co.jp/item/13011,跛行,
1692,カレンヒナタ,牝,2,スマートオーディン,414,2025-03-20,1440000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/13852,屈腱炎,
609,プリヤンカー,牝,3,マクフィ,464,2025-08-21,1440000,1110000,0,-77.1,https://auction.keiba.rakuten.co.jp/item/14748,,
141,ヒシタイカン,セ,5,モーリス,432,2025-11-27,1440000,17821000,0,-1237.6,https://auction.keiba.rakuten.co.jp/item/15369,ゆう癖 / 跛行,
2419,ダオラダオラ,セ,5,ドレフォン,498,2025-12-25,1440000,5850000,0,-406.3,https://auction.keiba.rakuten.co.jp/item/15518,骨折,
1252,ウインメラナイト,牡,4,ジャスタウェイ,516,2025-07-03,1440000,10180000,0,-706.9,https://auction.keiba.rakuten.co.jp/item/14405,骨折,
388,ドラマツルギー,牝,3,カレンブラックヒル,420,2025-07-24,1430000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/14524,,
2050,エイシンゴースト,牝,3,ダイワメジャー,474,2024-10-24,1430000,476000,0,-33.3,https://auction.keiba.rakuten.co.jp/item/13217,,
660,ムーンレイデオ,牝,3,レイデオロ,438,2025-08-28,1430000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/14804,,
910,ラインストライカー,セ,6,コパノリッキー,493,2025-04-24,1430000,7791000,0,-544.8,https://auction.keiba.rakuten.co.jp/item/14058,さく癖 / ゆう癖 / 蟻洞,
1924,アクラシア,牡,4,ホッコータルマエ,494,2024-09-26,1430000,6211000,0,-434.3,https://auction.keiba.rakuten.co.jp/item/13089,,
2571,フクノジョヴァンニ,牝,4,ルヴァンスレーヴ,451,2026-02-12,1430000,2123000,0,-148.5,https://auction.keiba.rakuten.co.jp/item/15658,脚部不安 / 蟻洞 / 跛行,
302,オニムシャ,牡,3,シルバーステート,442,2025-09-25,1430000,3800000,0,-265.7,https://auction.keiba.rakuten.co.jp/item/15045,屈腱炎,
1975,メイショウヒメゴゼ,牝,5,マジェスティックウォリアー,478,2024-10-10,1430000,12600000,0,-881.1,https://auction.keiba.rakuten.co.jp/item/13141,,
1656,アルバスドラコ,セ,6,Camelot,475,2025-03-06,1420000,15440000,0,-1087.3,https://auction.keiba.rakuten.co.jp/item/13816,さく癖,
656,スペースリーガ,牡,3,カリフォルニアクローム,460,2025-08-28,1420000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/14799,,
463,メイショウトサンコ,牡,3,ホッコータルマエ,446,2025-08-03,1420000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/14599,,
2080,ブルーウィン,牝,4,ジャスタウェイ,462,2024-10-31,1420000,15514000,0,-1092.5,https://auction.keiba.rakuten.co.jp/item/13247,,
1826,エイミーショコラ,牝,3,サトノアラジン,458,2025-04-17,1420000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/13990,,
552,ベルアーブル,牝,3,ビッグアーサー,434,2025-08-14,1420000,3460000,0,-243.7,https://auction.keiba.rakuten.co.jp/item/14690,,
2348,ホウオウラムセス,牡,4,エピファネイア,504,2025-12-25,1420000,1850000,0,-130.3,https://auction.keiba.rakuten.co.jp/item/15428,,
2558,ラガマフィンガール,牝,4,イスラボニータ,501,2026-02-08,1420000,5245000,0,-369.4,https://auction.keiba.rakuten.co.jp/item/15645,骨折 / 骨片,
373,ガルヴァナイズ,牡,5,リアルスティール,522,2025-07-20,1410000,19270000,0,-1366.7,https://auction.keiba.rakuten.co.jp/item/14508,,
1841,ミリオーレアルバ,牡,3,ニューイヤーズデイ,500,2024-09-12,1410000,250000,0,-17.7,https://auction.keiba.rakuten.co.jp/item/13005,,
1486,ポケッティーノ,牡,5,ネロ,486,2025-01-23,1410000,1902000,0,-134.9,https://auction.keiba.rakuten.co.jp/item/13641,,
2439,エールヴィリース,牡,3,ワンアンドオンリー,486,,1410000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/14344,,
726,メイショウボナンザ,牝,3,メイショウサムソン,483,2025-09-04,1410000,70000,0,-5.0,https://auction.keiba.rakuten.co.jp/item/14873,,
80,アポ,牡,6,スズカコーズウェイ,481,2025-11-13,1410000,11300000,0,-801.4,https://auction.keiba.rakuten.co.jp/item/15319,,
1489,テーオールノワール,セ,7,パイロ,514,2025-01-23,1410000,6040000,0,-428.4,https://auction.keiba.rakuten.co.jp/item/13644,,
2391,メズメライザー,セ,6,ディスクリートキャット,532,2025-12-25,14010000,98892000,0,-705.9,https://auction.keiba.rakuten.co.jp/item/15485,,
421,ウエスタンタマヤ,牝,3,サンダースノー,457,2025-07-27,1400000,0,303000,21.6,https://auction.keiba.rakuten.co.jp/item/14557,,
1181,タガノミラクル,牝,3,ルーラーシップ,398,2025-06-22,1400000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/14334,,
916,ジャスミンガール,牝,3,マジェスティックウォリアー,420,2025-04-27,1400000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/14064,挫跖 / 跛行,
742,ツインビスケッツ,牝,5,マインドユアビスケッツ,474,2025-09-04,1400000,18700000,0,-1335.7,https://auction.keiba.rakuten.co.jp/item/14889,,
289,クロメヒョウ,牝,3,タリスマニック,464,2025-09-21,1400000,770000,0,-55.0,https://auction.keiba.rakuten.co.jp/item/15031,,
1775,テクニコス,牡,3,ハービンジャー,452,2025-04-03,1400000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/13937,,
1558,クリノオデッセイ,牡,4,ダノンシャーク,464,2025-02-13,1400000,1620000,0,-115.7,https://auction.keiba.rakuten.co.jp/item/13714,,
37,スマートラスター,牝,2,スマートオーディン,464,2025-11-06,1400000,871000,3671000,200.0,https://auction.keiba.rakuten.co.jp/item/15270,屈腱炎,
243,ベレーザフィン,牝,3,レイデオロ,422,2025-12-25,1400000,870000,0,-62.1,https://auction.keiba.rakuten.co.jp/item/15394,,
1842,プリンセスサクラ,牝,3,カレンブラックヒル,406,2024-09-12,1400000,5,0,-0.0,https://auction.keiba.rakuten.co.jp/item/13006,,
1957,リックブライアン,牝,13,ブライアンズタイム,400,2024-10-03,140000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/13123,さく癖,○
426,セレニティ,牝,3,ブリックスアンドモルタル,386,2025-07-27,1390000,4580000,0,-329.5,https://auction.keiba.rakuten.co.jp/item/14562,,
1602,カツゲキダイオウ,牡,8,エスポワールシチー,527,2025-02-20,1390000,22103000,0,-1590.1,https://auction.keiba.rakuten.co.jp/item/13758,さく癖 / 跛行,
1059,ショウナンバージ,牝,3,レイデオロ,430,2025-05-29,1390000,1400000,0,-100.7,https://auction.keiba.rakuten.co.jp/item/14209,,
1347,エイブリー,牝,2,マクマホン,508,2024-12-19,1390000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/13502,,
2156,エピデンドラムの23,牡,1,ウインバリアシオン,423,2024-11-14,1390000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/13324,屈腱炎,
2082,ディベルティール,セ,6,サウスヴィグラス,504,2024-10-31,1390000,23200000,0,-1669.1,https://auction.keiba.rakuten.co.jp/item/13249,,
1254,ニホンピロカミーノ,牡,3,ジャスタウェイ,478,2025-07-06,1390000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/14407,,
1999,チーフルガール,牝,3,フサイチセブン,410,2024-10-17,1390000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/13166,,
927,カルタジローネ,牝,3,リアルスティール,462,2025-05-08,1380000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/14075,,
1811,フォードスピリット,牡,3,ヘニーヒューズ,514,2025-04-10,1380000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/13974,骨折,
348,エイシンボーノ,牡,4,マインドユアビスケッツ,501,2025-10-02,1380000,3650000,0,-264.5,https://auction.keiba.rakuten.co.jp/item/15091,,
2241,クリノホノオ,牡,7,メイショウサムソン,489,2024-11-21,1380000,43288000,0,-3136.8,https://auction.keiba.rakuten.co.jp/item/13410,喉鳴り / 骨折,
1102,ヴェロニカペルシカ,牝,3,ダイワメジャー,424,2025-06-05,1380000,1930000,0,-139.9,https://auction.keiba.rakuten.co.jp/item/14253,,
1809,ハヤブサナンデヒメ,牝,3,モズアスコット,450,2025-04-10,1380000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/13972,,
1776,ファイアリーホット,牡,3,ミッキーアイル,446,2025-04-03,1380000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/13938,ゆう癖,
384,セージブラッシュ,牡,3,シルバーステート,480,2025-07-24,1380000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/14520,,
1635,チャーミングドール,牝,3,ファインニードル,430,2025-03-06,1380000,1100000,0,-79.7,https://auction.keiba.rakuten.co.jp/item/13793,,
1814,メイショウオキビ,牡,7,トウケイヘイロー,508,2025-04-10,1380000,41216000,0,-2986.7,https://auction.keiba.rakuten.co.jp/item/13978,跛行 / 飛節炎,
55,ニャンキニーズ,牡,2,エピカリス,440,2025-11-13,1380000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/15295,,
2167,ヒカルエリザベス,牝,3,ニシケンモノノフ,464,2024-11-14,1370000,2510000,0,-183.2,https://auction.keiba.rakuten.co.jp/item/13335,骨瘤,
260,ポリアンセモス,牝,3,リアルスティール,476,2025-09-18,1370000,2240000,0,-163.5,https://auction.keiba.rakuten.co.jp/item/15001,,
1325,アレグリーニ,牡,3,フィエールマン,458,2025-07-17,1370000,1400000,0,-102.2,https://auction.keiba.rakuten.co.jp/item/14480,,
2380,ユイノサシガネ,牡,2,アルアイン,496,2025-12-25,1370000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/15474,,
1550,ネクサスエッジ,牝,8,メイショウボーラー,503,2025-02-06,1370000,18460000,0,-1347.4,https://auction.keiba.rakuten.co.jp/item/13705,挫跖,
2001,フユソウビ,牡,3,ロージズインメイ,464,2024-10-17,1370000,9000000,0,-656.9,https://auction.keiba.rakuten.co.jp/item/13168,DDSP / 骨折,
1263,オーセンティアン,牝,3,スワーヴリチャード,468,2025-07-10,1370000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/14416,,
2111,オーケーイーグル,牡,2,アニマルキングダム,508,2024-11-07,1370000,0,0,0.0,https://auction.keiba.rakuten.co.jp/item/13279,,
1057,コスモリスナー,牡,3,ゴールドシップ,514,2025-05-29,1370000,225000,0,-16.4,https://auction.keiba.rakuten.co.jp/item/14207,打撲 / 裂傷 / 鼻出血,
792,サンダーフレア,牝,3,リアルスティール,468,2025-09-11,1360000,560000,0,-41.2,https://auction.keiba.rakuten.co.jp/item/14939,脚部不安,
